from_id	to_id	type	time
U73	U73	1	975243060
U73	U73	1	975243060
U73	U73	1	975243060
U73	U73	1	975243060
U67	U147	1	975284160
U67	U50	1	975284160
U67	U48	1	975284160
U67	U9	1	975284160
U67	U147	1	975284160
U67	U50	1	975284160
U67	U48	1	975284160
U67	U9	1	975284160
U67	U147	1	975284160
U67	U50	1	975284160
U67	U48	1	975284160
U67	U9	1	975284160
U67	U9	1	975284760
U48	U107	1	975295560
U48	U78	1	975295560
U139	U1	1	975298860
U139	U73	1	975298860
U139	U69	1	975298860
U139	U1	1	975298860
U139	U73	1	975298860
U139	U69	1	975298860
U11	U75	1	975299400
U11	U11	1	975299400
U48	U107	1	975301920
U48	U78	1	975301920
U122	U107	1	975303480
U48	U67	1	975310380
U48	U67	1	975310380
U48	U67	1	975310380
U48	U67	1	975310620
U48	U67	1	975310620
U48	U67	1	975310620
U48	U67	1	975310620
U48	U67	1	975311100
U48	U67	1	975311100
U48	U67	1	975311100
U48	U67	1	975311100
U86	U133	1	975311880
U86	U130	1	975311880
U86	U133	1	975311880
U86	U130	1	975311880
U48	U136	1	975313020
U48	U13	1	975313020
U49	U59	1	975314880
U9	U67	1	975314940
U9	U67	1	975314940
U13	U48	1	975316200
U48	U13	1	975316500
U67	U9	1	975316620
U67	U9	1	975316620
U122	U107	1	975317460
U44	U104	1	975318600
U137	U141	1	975319260
U137	U49	1	975319260
U137	U49	1	975319260
U137	U141	1	975319260
U137	U49	1	975319260
U137	U49	1	975319260
U49	U19	1	975321240
U96	U111	1	975322620
U96	U111	1	975322620
U96	U111	1	975322620
U96	U111	1	975322620
U149	U33	1	975323520
U96	U114	1	975325260
U49	U59	1	975370080
U67	U50	1	975370740
U67	U147	1	975371220
U67	U50	1	975371220
U67	U48	1	975371220
U67	U9	1	975371220
U67	U147	1	975371220
U67	U50	1	975371220
U67	U48	1	975371220
U67	U9	1	975371220
U67	U147	1	975371220
U67	U50	1	975371220
U67	U48	1	975371220
U67	U9	1	975371220
U48	U9	1	975372480
U137	U49	1	975373140
U137	U141	1	975373140
U137	U2	1	975373140
U137	U49	1	975373140
U137	U141	1	975373140
U137	U2	1	975373140
U137	U49	1	975373140
U137	U141	1	975373140
U137	U2	1	975373140
U137	U49	1	975373140
U137	U141	1	975373140
U137	U2	1	975373140
U125	U61	1	975373380
U48	U67	1	975373740
U48	U147	1	975373740
U48	U50	1	975373740
U48	U9	1	975373740
U48	U67	1	975373740
U48	U147	1	975373740
U48	U50	1	975373740
U48	U9	1	975373740
U38	U11	1	975374280
U38	U38	1	975374280
U38	U38	1	975374280
U137	U141	1	975375060
U137	U2	1	975375060
U2	U137	1	975375840
U137	U2	1	975376380
U48	U67	1	975377520
U48	U67	1	975377520
U48	U67	1	975377520
U67	U50	1	975377760
U139	U1	1	975379440
U139	U132	1	975379440
U139	U97	1	975379440
U139	U130	1	975379440
U139	U133	1	975379440
U139	U33	1	975379440
U139	U73	1	975379440
U139	U73	1	975379440
U111	U96	1	975379860
U111	U111	1	975379860
U111	U96	1	975379860
U111	U111	1	975379860
U70	U2	1	975380040
U70	U141	1	975380040
U70	U141	1	975380040
U69	U73	1	975382980
U69	U73	1	975382980
U69	U73	1	975382980
U107	U54	1	975383280
U48	U67	1	975383460
U48	U67	1	975383460
U38	U11	1	975383580
U48	U50	1	975384180
U48	U9	1	975384180
U48	U67	1	975384180
U48	U67	1	975384180
U107	U54	1	975384780
U150	U54	1	975385440
U150	U107	1	975385440
U52	U147	1	975386280
U52	U147	1	975386280
U73	U69	1	975387540
U32	U18	1	975387960
U32	U32	1	975387960
U32	U137	1	975387960
U32	U141	1	975387960
U32	U68	1	975387960
U32	U66	1	975387960
U32	U4	1	975387960
U32	U29	1	975387960
U32	U49	1	975387960
U73	U69	1	975388260
U73	U73	1	975388320
U73	U73	1	975388320
U73	U69	1	975388440
U67	U50	1	975389280
U67	U9	1	975389280
U67	U48	1	975389280
U67	U48	1	975389280
U67	U50	1	975389280
U67	U9	1	975389280
U67	U48	1	975389280
U67	U48	1	975389280
U73	U139	1	975389400
U73	U1	1	975389760
U73	U69	1	975389760
U73	U139	1	975389760
U73	U1	1	975389760
U73	U69	1	975389760
U73	U139	1	975389760
U73	U1	1	975389760
U73	U69	1	975389760
U73	U139	1	975389760
U139	U1	1	975390720
U139	U33	1	975390720
U139	U33	1	975390720
U139	U97	1	975390720
U139	U132	1	975390720
U139	U73	1	975390720
U139	U73	1	975390720
U67	U50	1	975390900
U67	U50	1	975390900
U61	U125	1	975391740
U61	U125	1	975391740
U61	U25	1	975395760
U67	U50	1	975396600
U147	U52	1	975396840
U114	U81	1	975397860
U114	U81	1	975400260
U149	U86	1	975400320
U67	U48	1	975400440
U67	U48	1	975400440
U149	U86	1	975400680
U67	U48	1	975401460
U67	U9	1	975401460
U67	U48	1	975401460
U67	U9	1	975401460
U48	U67	1	975402000
U48	U67	1	975402000
U67	U50	1	975403500
U67	U50	1	975403500
U107	U54	1	975405720
U107	U54	1	975405720
U3	U68	1	975405900
U122	U107	1	975408960
U17	U59	1	975423540
U17	U59	1	975423960
U17	U59	1	975424440
U149	U86	1	975459000
U141	U137	1	975459480
U141	U49	1	975459480
U141	U137	1	975459480
U141	U49	1	975459480
U49	U102	1	975460380
U141	U137	1	975460680
U141	U2	1	975460680
U141	U2	1	975460680
U139	U73	1	975460740
U139	U73	1	975460740
U48	U67	1	975461400
U48	U147	1	975461400
U48	U50	1	975461400
U48	U9	1	975461400
U139	U73	1	975463620
U73	U69	1	975466740
U73	U139	1	975466740
U73	U69	1	975466740
U73	U139	1	975466740
U73	U69	1	975466740
U73	U139	1	975466740
U73	U139	1	975467160
U73	U1	1	975467160
U66	U66	1	975470220
U66	U66	1	975470220
U76	U136	1	975471900
U3	U66	1	975472860
U3	U68	1	975472860
U3	U32	1	975472860
U3	U68	1	975472860
U3	U32	1	975472860
U73	U69	1	975477360
U73	U139	1	975477360
U124	U108	1	975478260
U124	U34	1	975478260
U124	U35	1	975478260
U57	U57	1	975479700
U49	U141	1	975479940
U49	U137	1	975479940
U49	U137	1	975479940
U49	U141	1	975479940
U49	U137	1	975479940
U49	U137	1	975479940
U49	U49	1	975480060
U49	U49	1	975480060
U48	U67	1	975482400
U48	U67	1	975482400
U48	U67	1	975482400
U48	U67	1	975482400
U67	U50	1	975483540
U67	U50	1	975483540
U49	U100	1	975486480
U49	U125	1	975486480
U49	U100	1	975486480
U49	U125	1	975486480
U48	U136	1	975486840
U48	U13	1	975486840
U48	U50	1	975487140
U137	U141	1	975487200
U137	U2	1	975487200
U137	U29	1	975487200
U137	U49	1	975487200
U137	U29	1	975487200
U137	U49	1	975487200
U137	U141	1	975487200
U137	U2	1	975487200
U137	U29	1	975487200
U137	U49	1	975487200
U137	U29	1	975487200
U137	U49	1	975487200
U125	U61	1	975487260
U73	U73	1	975491700
U73	U73	1	975491700
U44	U78	1	975491880
U75	U11	1	975495300
U49	U17	1	975507240
U17	U59	1	975507660
U17	U59	1	975508080
U68	U66	1	975538140
U141	U137	1	975543660
U27	U27	1	975546180
U27	U27	1	975546180
U139	U139	1	975546240
U27	U27	1	975546300
U27	U27	1	975546300
U114	U81	1	975546600
U11	U75	1	975547140
U67	U9	1	975550020
U49	U141	1	975551040
U49	U19	1	975551040
U49	U141	1	975551040
U49	U19	1	975551040
U9	U67	1	975552000
U141	U49	1	975554100
U73	U69	1	975554340
U73	U69	1	975556140
U73	U139	1	975556140
U73	U69	1	975556140
U73	U139	1	975556140
U73	U69	1	975556140
U73	U139	1	975556140
U9	U57	1	975557520
U9	U67	1	975557520
U9	U147	1	975557520
U9	U50	1	975557520
U9	U48	1	975557520
U9	U57	1	975557520
U9	U67	1	975557520
U9	U147	1	975557520
U9	U50	1	975557520
U9	U48	1	975557520
U140	U73	1	975558420
U140	U69	1	975558420
U69	U73	1	975560100
U48	U136	1	975560160
U48	U13	1	975560160
U73	U69	1	975561900
U73	U139	1	975561900
U73	U69	1	975561900
U73	U139	1	975561900
U73	U69	1	975561900
U73	U139	1	975561900
U67	U147	1	975565260
U67	U50	1	975565260
U67	U48	1	975565260
U67	U9	1	975565260
U67	U147	1	975565260
U67	U50	1	975565260
U67	U48	1	975565260
U67	U9	1	975565260
U73	U69	1	975566460
U69	U73	1	975566700
U73	U69	1	975566880
U69	U73	1	975567120
U69	U73	1	975567120
U73	U69	1	975567180
U69	U73	1	975567240
U114	U81	1	975567960
U114	U81	1	975567960
U48	U50	1	975568980
U48	U9	1	975568980
U48	U50	1	975568980
U48	U9	1	975568980
U67	U48	1	975569880
U67	U48	1	975569880
U67	U48	1	975569880
U67	U48	1	975569880
U19	U141	1	975571740
U19	U2	1	975571740
U19	U70	1	975571740
U48	U136	1	975574080
U48	U13	1	975574080
U73	U69	1	975579000
U73	U69	1	975579360
U73	U139	1	975579360
U73	U73	1	975583860
U73	U139	1	975583860
U73	U69	1	975583860
U73	U139	1	975583860
U73	U69	1	975583860
U11	U75	1	975629880
U11	U75	1	975629880
U137	U49	1	975630600
U137	U49	1	975630600
U124	U108	1	975631620
U124	U34	1	975631620
U124	U35	1	975631620
U66	U29	1	975631620
U52	U16	1	975634860
U32	U49	1	975636960
U70	U2	1	975637320
U70	U2	1	975637320
U2	U19	1	975641400
U2	U70	1	975641400
U19	U70	1	975642300
U124	U35	1	975643680
U69	U73	1	975643860
U49	U102	1	975645360
U32	U141	1	975646200
U141	U49	1	975646260
U89	U5	1	975649620
U89	U5	1	975649860
U19	U141	1	975651720
U19	U137	1	975651720
U19	U141	1	975652740
U19	U137	1	975652740
U19	U49	1	975652740
U19	U2	1	975652740
U19	U141	1	975652740
U19	U137	1	975652740
U19	U49	1	975652740
U19	U2	1	975652740
U151	U123	1	975653760
U151	U74	1	975653760
U151	U68	1	975653760
U151	U66	1	975653760
U151	U107	1	975653760
U151	U127	1	975653760
U151	U29	1	975653760
U151	U129	1	975653760
U151	U54	1	975653760
U151	U150	1	975653760
U151	U123	1	975653760
U151	U74	1	975653760
U151	U68	1	975653760
U151	U66	1	975653760
U151	U107	1	975653760
U151	U127	1	975653760
U151	U29	1	975653760
U151	U129	1	975653760
U151	U54	1	975653760
U151	U150	1	975653760
U141	U49	1	975654780
U9	U57	1	975656400
U9	U67	1	975656400
U9	U147	1	975656400
U9	U50	1	975656400
U9	U48	1	975656400
U9	U57	1	975656400
U9	U67	1	975656400
U9	U147	1	975656400
U9	U50	1	975656400
U9	U48	1	975656400
U139	U1	1	975656520
U139	U73	1	975656520
U139	U1	1	975656520
U139	U73	1	975656520
U48	U136	1	975658380
U48	U13	1	975658380
U67	U9	1	975659880
U67	U9	1	975659880
U107	U54	1	975660120
U107	U54	1	975660120
U73	U69	1	975663060
U73	U139	1	975663060
U73	U1	1	975663060
U73	U69	1	975663060
U73	U139	1	975663060
U73	U1	1	975663060
U73	U69	1	975663060
U73	U139	1	975663060
U73	U1	1	975663060
U73	U69	1	975670500
U73	U1	1	975671280
U1	U73	1	975819780
U49	U102	1	975858420
U49	U102	1	975858960
U49	U102	1	975859440
U137	U19	1	975887820
U137	U141	1	975887820
U137	U49	1	975887820
U137	U141	1	975887820
U137	U49	1	975887820
U137	U19	1	975887820
U137	U141	1	975887820
U137	U49	1	975887820
U137	U141	1	975887820
U137	U49	1	975887820
U141	U137	1	975888420
U141	U19	1	975888420
U141	U49	1	975888420
U141	U19	1	975888420
U141	U49	1	975888420
U141	U137	1	975888420
U141	U19	1	975888420
U141	U49	1	975888420
U141	U19	1	975888420
U141	U49	1	975888420
U67	U9	1	975888960
U13	U48	1	975890460
U149	U138	1	975891180
U149	U138	1	975891180
U141	U137	1	975891960
U141	U19	1	975891960
U141	U49	1	975891960
U141	U137	1	975891960
U141	U19	1	975891960
U141	U49	1	975891960
U67	U9	1	975892440
U67	U48	1	975893400
U9	U67	1	975893880
U9	U67	1	975893880
U67	U48	1	975894120
U67	U48	1	975894120
U67	U48	1	975894120
U67	U48	1	975894120
U73	U1	1	975896700
U142	U76	1	975896700
U142	U76	1	975896700
U100	U128	1	975903180
U100	U128	1	975903180
U19	U141	1	975903720
U19	U137	1	975903720
U19	U49	1	975903720
U19	U141	1	975903720
U19	U137	1	975903720
U19	U49	1	975903720
U49	U2	1	975904680
U149	U138	1	975904800
U100	U128	1	975904800
U149	U138	1	975904800
U73	U69	1	975907320
U73	U69	1	975907320
U139	U27	1	975907980
U2	U19	1	975908160
U2	U70	1	975908160
U2	U19	1	975908160
U2	U70	1	975908160
U67	U9	1	975908160
U2	U19	1	975908160
U2	U70	1	975908160
U2	U19	1	975908160
U2	U70	1	975908160
U19	U70	1	975908880
U70	U2	1	975909060
U3	U68	1	975911100
U125	U61	1	975911160
U125	U61	1	975911160
U140	U73	1	975913500
U140	U139	1	975913500
U140	U139	1	975913500
U114	U63	1	975913680
U114	U81	1	975913680
U73	U69	1	975914460
U123	U123	1	975914760
U114	U81	1	975915180
U9	U48	1	975915780
U123	U123	1	975916140
U123	U123	1	975918660
U125	U125	1	975919560
U125	U61	1	975919560
U125	U125	1	975919560
U125	U61	1	975919560
U125	U125	1	975919560
U125	U61	1	975919560
U125	U125	1	975919560
U125	U61	1	975919560
U133	U139	1	975919920
U133	U139	1	975919920
U86	U130	1	975920640
U86	U133	1	975920640
U86	U130	1	975920640
U86	U133	1	975920640
U73	U73	1	975925980
U73	U73	1	975925980
U73	U73	1	975925980
U73	U73	1	975925980
U73	U69	1	975927420
U32	U66	1	975940440
U32	U141	1	975940440
U32	U19	1	975940440
U32	U4	1	975940440
U32	U137	1	975940440
U32	U29	1	975940440
U32	U29	1	975940440
U16	U16	1	975944640
U100	U128	1	975972600
U48	U67	1	975976560
U48	U67	1	975976560
U48	U136	1	975976680
U48	U13	1	975976680
U9	U67	1	975976740
U9	U147	1	975976740
U9	U50	1	975976740
U9	U48	1	975976740
U9	U67	1	975976740
U9	U147	1	975976740
U9	U50	1	975976740
U9	U48	1	975976740
U67	U50	1	975981300
U139	U27	1	975983100
U139	U27	1	975986520
U139	U27	1	975986520
U78	U107	1	975988560
U78	U54	1	975988560
U78	U107	1	975988560
U78	U54	1	975988560
U19	U70	1	975993060
U19	U70	1	975993060
U19	U2	1	975993180
U19	U70	1	975993180
U19	U141	1	975993180
U125	U142	1	975998640
U32	U66	1	975999420
U32	U137	1	975999420
U48	U13	1	976002660
U48	U50	1	976002660
U48	U9	1	976002660
U48	U67	1	976002660
U48	U50	1	976002660
U48	U9	1	976002660
U48	U67	1	976002660
U49	U19	1	976003680
U49	U141	1	976003680
U49	U19	1	976003680
U49	U141	1	976003680
U75	U142	1	976003920
U13	U48	1	976004040
U13	U67	1	976004040
U13	U9	1	976004040
U13	U50	1	976004040
U13	U67	1	976004040
U13	U9	1	976004040
U13	U50	1	976004040
U137	U49	1	976004100
U137	U19	1	976004100
U137	U141	1	976004100
U137	U19	1	976004100
U137	U141	1	976004100
U137	U49	1	976004100
U137	U19	1	976004100
U137	U141	1	976004100
U137	U19	1	976004100
U137	U141	1	976004100
U48	U13	1	976004580
U48	U67	1	976004580
U48	U9	1	976004580
U48	U50	1	976004580
U48	U67	1	976004580
U48	U9	1	976004580
U48	U50	1	976004580
U49	U61	1	976004940
U32	U66	1	976006200
U32	U29	1	976006200
U32	U137	1	976006200
U32	U68	1	976006200
U16	U16	1	976007820
U137	U49	1	976007880
U137	U49	1	976007880
U107	U107	1	976010580
U107	U107	1	976010580
U107	U107	1	976010580
U107	U107	1	976010580
U16	U27	1	976031760
U16	U27	1	976031760
U151	U54	1	976062120
U151	U54	1	976062120
U139	U73	1	976063920
U139	U73	1	976063920
U139	U73	1	976063920
U139	U73	1	976063920
U139	U73	1	976063920
U139	U73	1	976063920
U125	U61	1	976064220
U49	U137	1	976065600
U49	U19	1	976065600
U49	U19	1	976065600
U49	U137	1	976065600
U49	U19	1	976065600
U49	U19	1	976065600
U137	U49	1	976066020
U137	U19	1	976066020
U137	U19	1	976066020
U137	U49	1	976066020
U137	U19	1	976066020
U137	U19	1	976066020
U48	U136	1	976066080
U48	U13	1	976066080
U67	U9	1	976066260
U67	U9	1	976066260
U67	U9	1	976066920
U67	U9	1	976066920
U139	U73	1	976066920
U139	U73	1	976066920
U67	U147	1	976067400
U67	U50	1	976067400
U67	U48	1	976067400
U67	U9	1	976067400
U67	U147	1	976067400
U67	U50	1	976067400
U67	U48	1	976067400
U67	U9	1	976067400
U75	U11	1	976068780
U61	U125	1	976071240
U61	U125	1	976071240
U61	U125	1	976071240
U61	U125	1	976071240
U26	U26	1	976071300
U26	U26	1	976071300
U125	U61	1	976071480
U125	U61	1	976071480
U49	U19	1	976072020
U49	U141	1	976072020
U67	U9	1	976072500
U114	U81	1	976072620
U114	U81	1	976072620
U19	U49	1	976072740
U19	U137	1	976072740
U19	U18	1	976072740
U19	U137	1	976072740
U19	U18	1	976072740
U19	U49	1	976072740
U19	U137	1	976072740
U19	U18	1	976072740
U19	U137	1	976072740
U19	U18	1	976072740
U32	U66	1	976073460
U32	U141	1	976073460
U32	U29	1	976073460
U32	U137	1	976073460
U125	U142	1	976080960
U86	U133	1	976081680
U86	U130	1	976081680
U86	U115	1	976081680
U86	U93	1	976081680
U142	U125	1	976083840
U142	U125	1	976083840
U123	U54	1	976084500
U123	U54	1	976084500
U123	U54	1	976084500
U123	U54	1	976084500
U123	U54	1	976084500
U123	U54	1	976084500
U67	U50	1	976084980
U67	U9	1	976084980
U27	U16	1	976085820
U66	U66	1	976086240
U66	U66	1	976086240
U16	U27	1	976087200
U16	U27	1	976087200
U125	U61	1	976087860
U125	U125	1	976087860
U125	U61	1	976087860
U125	U125	1	976087860
U125	U61	1	976087860
U125	U125	1	976087860
U125	U61	1	976087860
U125	U125	1	976087860
U27	U16	1	976087980
U76	U136	1	976096200
U69	U69	1	976096260
U107	U54	1	976096860
U107	U54	1	976096860
U48	U27	1	976098780
U48	U27	1	976098780
U18	U19	1	976100520
U18	U49	1	976100520
U18	U137	1	976100520
U18	U18	1	976100520
U18	U49	1	976100520
U18	U137	1	976100520
U18	U18	1	976100520
U18	U19	1	976100520
U18	U49	1	976100520
U18	U137	1	976100520
U18	U18	1	976100520
U18	U49	1	976100520
U18	U137	1	976100520
U18	U18	1	976100520
U122	U122	1	976101300
U32	U49	1	976112880
U44	U58	1	976138440
U49	U32	1	976154340
U1	U73	1	976155000
U13	U48	1	976155660
U9	U67	1	976155900
U9	U147	1	976155900
U9	U50	1	976155900
U9	U48	1	976155900
U9	U67	1	976155900
U9	U147	1	976155900
U9	U50	1	976155900
U9	U48	1	976155900
U11	U75	1	976157580
U9	U67	1	976158000
U9	U67	1	976158000
U66	U66	1	976158120
U66	U66	1	976158120
U73	U139	1	976158480
U73	U139	1	976158480
U81	U114	1	976158600
U81	U114	1	976158600
U81	U114	1	976158600
U73	U1	1	976162380
U73	U69	1	976162380
U73	U69	1	976162380
U48	U50	1	976166640
U49	U100	1	976168500
U44	U54	1	976173120
U44	U107	1	976173120
U73	U69	1	976174620
U73	U139	1	976174620
U73	U32	1	976174620
U49	U141	1	976174980
U49	U32	1	976174980
U49	U141	1	976174980
U49	U32	1	976174980
U61	U125	1	976176300
U61	U125	1	976176300
U107	U45	1	976177080
U107	U78	1	976177080
U107	U122	1	976177080
U52	U52	1	976179300
U52	U52	1	976179300
U122	U107	1	976185780
U66	U32	1	976232460
U66	U32	1	976233900
U70	U2	1	976234800
U70	U2	1	976234800
U48	U107	1	976238160
U48	U78	1	976238160
U32	U66	1	976242900
U32	U29	1	976242900
U32	U141	1	976242900
U32	U49	1	976242900
U32	U137	1	976242900
U32	U66	1	976242900
U32	U29	1	976242900
U32	U141	1	976242900
U32	U49	1	976242900
U32	U137	1	976242900
U49	U70	1	976244100
U86	U149	1	976244340
U149	U86	1	976245300
U86	U149	1	976245840
U66	U32	1	976247160
U73	U69	1	976250880
U48	U67	1	976253280
U48	U147	1	976253280
U48	U50	1	976253280
U48	U9	1	976253280
U48	U67	1	976253280
U48	U147	1	976253280
U48	U50	1	976253280
U48	U9	1	976253280
U49	U141	1	976256880
U49	U2	1	976256880
U49	U70	1	976256880
U49	U19	1	976256880
U49	U141	1	976256880
U49	U2	1	976256880
U49	U70	1	976256880
U49	U19	1	976256880
U52	U52	1	976258200
U52	U52	1	976258200
U128	U56	1	976260240
U49	U32	1	976260720
U141	U49	1	976261680
U141	U2	1	976261680
U141	U70	1	976261680
U141	U19	1	976261680
U141	U49	1	976261680
U141	U2	1	976261680
U141	U70	1	976261680
U141	U19	1	976261680
U114	U96	1	976262520
U114	U96	1	976262520
U16	U27	1	976265340
U16	U27	1	976265340
U75	U11	1	976266240
U75	U11	1	976266240
U52	U52	1	976426200
U52	U52	1	976426200
U52	U52	1	976429500
U52	U52	1	976429500
U52	U52	1	976433640
U52	U52	1	976433640
U67	U48	1	976493760
U67	U48	1	976493760
U140	U73	1	976494420
U9	U67	1	976495260
U9	U147	1	976495260
U9	U50	1	976495260
U9	U48	1	976495260
U9	U67	1	976496520
U67	U50	1	976497720
U9	U67	1	976498800
U9	U147	1	976498800
U9	U50	1	976498800
U9	U48	1	976498800
U9	U67	1	976498800
U9	U147	1	976498800
U9	U50	1	976498800
U9	U48	1	976498800
U48	U67	1	976499040
U48	U67	1	976499040
U73	U1	1	976501200
U73	U69	1	976501200
U73	U69	1	976501200
U139	U69	1	976501560
U139	U73	1	976501560
U139	U69	1	976501560
U139	U73	1	976501560
U139	U140	1	976502640
U139	U73	1	976502640
U139	U1	1	976502640
U139	U140	1	976502640
U139	U73	1	976502640
U139	U1	1	976502640
U100	U100	1	976503360
U139	U73	1	976504740
U139	U73	1	976504740
U124	U108	1	976505040
U124	U34	1	976505040
U124	U35	1	976505040
U67	U9	1	976505160
U67	U9	1	976505160
U124	U108	1	976505700
U124	U34	1	976505700
U124	U35	1	976505700
U75	U11	1	976505820
U75	U11	1	976505820
U139	U97	1	976506180
U139	U133	1	976506180
U139	U130	1	976506180
U139	U132	1	976506180
U139	U73	1	976506180
U139	U97	1	976506180
U139	U133	1	976506180
U139	U130	1	976506180
U139	U132	1	976506180
U139	U73	1	976506180
U139	U97	1	976506180
U139	U133	1	976506180
U139	U130	1	976506180
U139	U132	1	976506180
U139	U73	1	976506180
U139	U1	1	976506600
U139	U97	1	976506600
U139	U132	1	976506600
U139	U133	1	976506600
U139	U130	1	976506600
U137	U68	1	976506900
U137	U141	1	976506900
U137	U68	1	976506900
U137	U141	1	976506900
U73	U139	1	976507140
U73	U69	1	976507140
U73	U139	1	976507140
U73	U69	1	976507140
U73	U139	1	976509720
U86	U133	1	976511760
U86	U130	1	976511760
U86	U133	1	976511760
U86	U130	1	976511760
U57	U57	1	976511940
U100	U100	1	976512600
U49	U100	1	976512660
U67	U9	1	976513140
U139	U73	1	976514400
U139	U73	1	976514400
U139	U73	1	976514400
U139	U132	1	976515120
U139	U97	1	976515120
U139	U1	1	976515120
U139	U32	1	976515120
U139	U130	1	976515120
U139	U133	1	976515120
U73	U69	1	976515300
U73	U69	1	976515300
U73	U69	1	976515300
U73	U139	1	976515660
U140	U73	1	976516200
U48	U67	1	976518180
U67	U48	1	976518360
U67	U48	1	976518360
U114	U114	1	976519920
U114	U114	1	976519920
U140	U73	1	976520580
U52	U52	1	976520880
U52	U52	1	976520880
U68	U3	1	976521120
U68	U3	1	976521120
U114	U110	1	976521300
U114	U110	1	976521300
U114	U110	1	976521660
U114	U110	1	976521660
U75	U11	1	976521840
U19	U137	1	976522920
U19	U141	1	976522920
U19	U141	1	976522920
U141	U137	1	976524120
U86	U149	1	976524300
U48	U67	1	976526700
U48	U67	1	976526700
U48	U67	1	976526700
U48	U67	1	976526700
U48	U67	1	976526700
U48	U67	1	976526700
U3	U68	1	976527600
U67	U50	1	976527900
U67	U50	1	976527900
U75	U11	1	976528620
U57	U142	1	976528800
U48	U136	1	976531380
U48	U13	1	976531380
U68	U66	1	976577520
U68	U3	1	976577820
U67	U9	1	976580460
U137	U19	1	976580580
U137	U141	1	976580580
U137	U19	1	976580580
U137	U141	1	976580580
U49	U59	1	976580880
U67	U9	1	976581120
U137	U2	1	976581180
U137	U141	1	976581180
U137	U141	1	976581180
U149	U85	1	976582080
U9	U67	1	976582260
U9	U67	1	976582260
U139	U33	1	976582500
U139	U132	1	976582500
U139	U97	1	976582500
U139	U130	1	976582500
U139	U133	1	976582500
U139	U73	1	976582500
U9	U67	1	976583880
U9	U147	1	976583880
U9	U50	1	976583880
U9	U48	1	976583880
U33	U67	1	976584660
U33	U50	1	976584660
U33	U50	1	976584660
U59	U49	1	976584900
U67	U9	1	976585020
U32	U66	1	976585080
U32	U29	1	976585080
U32	U141	1	976585080
U32	U137	1	976585080
U32	U49	1	976585080
U32	U66	1	976585080
U32	U29	1	976585080
U32	U141	1	976585080
U32	U137	1	976585080
U32	U49	1	976585080
U139	U73	1	976586280
U25	U26	1	976586460
U25	U61	1	976586460
U25	U40	1	976586460
U25	U17	1	976586460
U25	U21	1	976586460
U25	U26	1	976586460
U25	U61	1	976586460
U25	U40	1	976586460
U25	U17	1	976586460
U25	U21	1	976586460
U52	U52	1	976586820
U52	U52	1	976586820
U40	U42	1	976587420
U139	U69	1	976587720
U139	U69	1	976587720
U42	U40	1	976587840
U64	U60	1	976588380
U52	U52	1	976589280
U52	U52	1	976589280
U73	U69	1	976589820
U69	U73	1	976590120
U69	U73	1	976590180
U73	U69	1	976590240
U142	U57	1	976590420
U73	U49	1	976590660
U73	U141	1	976590660
U73	U49	1	976590660
U73	U141	1	976590660
U19	U137	1	976590960
U19	U141	1	976590960
U19	U32	1	976590960
U19	U137	1	976590960
U19	U141	1	976590960
U19	U32	1	976590960
U19	U141	1	976592040
U19	U137	1	976592040
U19	U32	1	976592040
U19	U141	1	976592040
U19	U137	1	976592040
U19	U32	1	976592040
U73	U140	1	976592400
U69	U37	1	976593720
U69	U37	1	976593720
U50	U33	1	976593840
U57	U142	1	976594620
U73	U69	1	976598220
U73	U139	1	976598220
U73	U69	1	976598220
U73	U139	1	976598220
U73	U69	1	976598220
U73	U139	1	976598220
U73	U69	1	976598220
U73	U139	1	976598220
U107	U54	1	976598340
U107	U122	1	976598340
U107	U54	1	976598340
U107	U122	1	976598340
U107	U54	1	976598340
U107	U122	1	976598340
U107	U54	1	976598340
U107	U122	1	976598340
U107	U54	1	976598340
U107	U122	1	976598340
U107	U54	1	976598340
U107	U122	1	976598340
U22	U118	1	976598460
U22	U118	1	976598460
U68	U3	1	976598940
U68	U3	1	976598940
U142	U57	1	976599300
U142	U57	1	976599300
U142	U57	1	976599300
U142	U57	1	976599300
U142	U57	1	976599300
U142	U57	1	976599300
U68	U3	1	976599840
U68	U3	1	976599840
U69	U139	1	976600260
U69	U139	1	976600260
U69	U139	1	976600260
U68	U3	1	976601940
U68	U20	1	976602180
U68	U3	1	976602180
U68	U20	1	976602180
U68	U3	1	976602180
U73	U139	1	976603200
U73	U139	1	976603200
U73	U69	1	976603200
U73	U32	1	976603200
U151	U123	1	976603500
U151	U74	1	976603500
U151	U68	1	976603500
U151	U66	1	976603500
U151	U107	1	976603500
U151	U127	1	976603500
U151	U29	1	976603500
U151	U129	1	976603500
U151	U54	1	976603500
U151	U150	1	976603500
U151	U123	1	976603500
U151	U74	1	976603500
U151	U68	1	976603500
U151	U66	1	976603500
U151	U107	1	976603500
U151	U127	1	976603500
U151	U29	1	976603500
U151	U129	1	976603500
U151	U54	1	976603500
U151	U150	1	976603500
U151	U123	1	976603500
U151	U74	1	976603500
U151	U68	1	976603500
U151	U66	1	976603500
U151	U107	1	976603500
U151	U127	1	976603500
U151	U29	1	976603500
U151	U129	1	976603500
U151	U54	1	976603500
U151	U150	1	976603500
U151	U123	1	976603500
U151	U74	1	976603500
U151	U68	1	976603500
U151	U66	1	976603500
