from_id	to_id	weight	time
U95	U592	1	1083801786
U27	U278	1	1083801809
U204	U479	1	1083801810
U372	U128	1	1083801811
U592	U103	1	1083801823
U562	U440	1	1083801834
U103	U592	1	1083801862
U286	U400	1	1083801865
U681	U562	1	1083801894
U161	U162	1	1083801894
U638	U646	1	1083801899
U741	U474	1	1083801918
U479	U90	1	1083801940
U638	U242	1	1083801941
U638	U95	1	1083801983
U679	U72	1	1083801985
U728	U758	1	1083802009
U638	U520	1	1083802010
U704	U617	1	1083802015
U569	U372	1	1083802029
U771	U224	1	1083802037
U38	U592	1	1083802056
U644	U154	1	1083802064
U479	U90	1	1083802077
U498	U598	1	1083802130
U481	U396	1	1083802131
U372	U569	1	1083802164
U323	U642	1	1083802227
U278	U27	1	1083802276
U783	U306	1	1083802317
U323	U400	1	1083802336
U733	U783	1	1083802360
U753	U323	1	1083802364
U323	U367	1	1083802389
U733	U783	1	1083802402
U753	U323	1	1083802442
U350	U592	1	1083802453
U513	U762	1	1083802484
U400	U323	1	1083802527
U350	U617	1	1083802530
U787	U404	1	1083802530
U367	U323	1	1083802548
U63	U193	1	1083802584
U787	U122	1	1083802592
U787	U122	1	1083802596
U787	U122	1	1083802599
U242	U638	1	1083802607
U498	U649	1	1083802626
U323	U400	1	1083802630
U762	U513	1	1083802631
U753	U309	1	1083802637
U753	U323	1	1083802662
U686	U263	1	1083802666
U323	U367	1	1083802666
U355	U102	1	1083802671
U479	U711	1	1083802673
U513	U762	1	1083802686
U479	U638	1	1083802691
U102	U355	1	1083802705
U289	U449	1	1083802707
U400	U323	1	1083802716
U355	U102	1	1083802732
U711	U479	1	1083802735
U704	U788	1	1083802742
U753	U323	1	1083802753
U323	U400	1	1083802756
U624	U658	1	1083802770
U479	U711	1	1083802787
U367	U323	1	1083802792
U753	U309	1	1083802793
U642	U323	1	1083802799
U569	U372	1	1083802805
U728	U323	1	1083802814
U631	U437	1	1083802817
U323	U400	1	1083802827
U400	U323	1	1083802841
U355	U102	1	1083802857
U753	U309	1	1083802858
U787	U106	1	1083802868
U686	U263	1	1083802874
U659	U660	1	1083802882
U728	U788	1	1083802889
U323	U367	1	1083802895
U753	U309	1	1083802917
U753	U309	1	1083802929
U323	U642	1	1083802933
U711	U479	1	1083802960
U634	U768	1	1083802963
U687	U463	1	1083802967
U102	U355	1	1083802968
U660	U659	1	1083802985
U128	U372	1	1083802987
U789	U371	1	1083802989
U498	U495	1	1083803001
U367	U323	1	1083803018
U701	U771	1	1083803025
U642	U323	1	1083803026
U728	U323	1	1083803031
U479	U711	1	1083803037
U400	U323	1	1083803052
U728	U788	1	1083803058
U704	U788	1	1083803062
U323	U400	1	1083803064
U711	U479	1	1083803069
U753	U309	1	1083803079
U343	U386	1	1083803103
U323	U367	1	1083803110
U686	U782	1	1083803116
U681	U788	1	1083803132
U728	U788	1	1083803141
U343	U317	1	1083803145
U681	U788	1	1083803153
U479	U711	1	1083803202
U323	U642	1	1083803206
U704	U788	1	1083803225
U367	U323	1	1083803250
U400	U428	1	1083803273
U481	U233	1	1083803285
U728	U788	1	1083803289
U323	U400	1	1083803290
U68	U3	1	1083803311
U642	U652	1	1083803325
U355	U102	1	1083803328
U728	U323	1	1083803332
U323	U367	1	1083803332
U68	U323	1	1083803354
U711	U479	1	1083803362
U27	U278	1	1083803363
U400	U323	1	1083803384
U343	U755	1	1083803388
U495	U181	1	1083803407
U309	U765	1	1083803412
U642	U323	1	1083803428
U652	U642	1	1083803446
U523	U490	1	1083803459
U679	U787	1	1083803459
U479	U711	1	1083803459
U687	U479	1	1083803460
U323	U68	1	1083803463
U649	U498	1	1083803468
U728	U323	1	1083803492
U323	U400	1	1083803494
U701	U644	1	1083803503
U733	U626	1	1083803509
U761	U372	1	1083803512
U728	U788	1	1083803513
U711	U479	1	1083803518
U323	U642	1	1083803530
U649	U337	1	1083803531
U323	U728	1	1083803559
U761	U34	1	1083803563
U367	U323	1	1083803573
U479	U711	1	1083803574
U479	U687	1	1083803583
U652	U598	1	1083803612
U728	U323	1	1083803616
U278	U27	1	1083803639
U642	U652	1	1083803643
U711	U479	1	1083803657
U68	U323	1	1083803661
U598	U652	1	1083803664
U642	U323	1	1083803669
U681	U788	1	1083803690
U598	U652	1	1083803691
U713	U372	1	1083803694
U753	U758	1	1083803703
U758	U728	1	1083803707
U294	U372	1	1083803715
U652	U642	1	1083803716
U343	U438	1	1083803728
U753	U758	1	1083803728
U681	U788	1	1083803729
U761	U388	1	1083803738
U753	U758	1	1083803745
U9	U711	1	1083803746
U523	U41	1	1083803752
U323	U367	1	1083803755
U605	U289	1	1083803757
U701	U224	1	1083803758
U523	U51	1	1083803763
U90	U479	1	1083803770
U642	U652	1	1083803777
U523	U325	1	1083803779
U128	U629	1	1083803786
U479	U711	1	1083803790
U652	U598	1	1083803790
U289	U598	1	1083803791
U523	U496	1	1083803792
U713	U252	1	1083803794
U323	U728	1	1083803800
U728	U758	1	1083803817
U263	U588	1	1083803820
U625	U437	1	1083803821
U788	U728	1	1083803821
U323	U68	1	1083803830
U728	U323	1	1083803832
U90	U479	1	1083803833
U9	U683	1	1083803834
U323	U642	1	1083803845
U711	U479	1	1083803848
U316	U355	1	1083803848
U9	U409	1	1083803859
U323	U728	1	1083803869
U9	U569	1	1083803882
U479	U90	1	1083803882
U68	U323	1	1083803894
U652	U642	1	1083803905
U642	U323	1	1083803910
U704	U776	1	1083803910
U753	U758	1	1083803929
U479	U90	1	1083803932
U728	U323	1	1083803947
U323	U68	1	1083803955
U753	U323	1	1083803980
U753	U323	1	1083803985
U681	U788	1	1083803989
U323	U642	1	1083803999
U191	U365	1	1083804024
U90	U479	1	1083804028
U323	U728	1	1083804029
U68	U323	1	1083804035
U642	U652	1	1083804054
U624	U97	1	1083804065
U323	U68	1	1083804075
U660	U659	1	1083804080
U753	U323	1	1083804085
U479	U711	1	1083804086
U758	U728	1	1083804103
U605	U289	1	1083804110
U220	U479	1	1083804116
U701	U121	1	1083804135
U277	U498	1	1083804136
U711	U479	1	1083804144
U701	U351	1	1083804145
U542	U783	1	1083804149
U542	U783	1	1083804155
U646	U753	1	1083804156
U701	U771	1	1083804158
U652	U642	1	1083804174
U753	U758	1	1083804175
U27	U278	1	1083804179
U753	U758	1	1083804190
U728	U758	1	1083804193
U323	U642	1	1083804207
U753	U646	1	1083804207
U728	U758	1	1083804220
U733	U783	1	1083804226
U479	U90	1	1083804227
U323	U728	1	1083804241
U642	U652	1	1083804244
U389	U372	1	1083804255
U783	U542	1	1083804274
U389	U184	1	1083804275
U479	U220	1	1083804275
U605	U289	1	1083804290
U204	U404	1	1083804314
U758	U728	1	1083804331
U542	U659	1	1083804332
U790	U343	1	1083804336
U542	U659	1	1083804337
U479	U711	1	1083804355
U646	U638	1	1083804356
U758	U728	1	1083804376
U90	U479	1	1083804408
U542	U788	1	1083804423
U407	U425	1	1083804432
U598	U289	1	1083804434
U758	U728	1	1083804474
U286	U339	1	1083804477
U711	U479	1	1083804493
U758	U728	1	1083804495
U542	U783	1	1083804557
U652	U659	1	1083804590
U733	U286	1	1083804593
U753	U758	1	1083804594
U212	U439	1	1083804597
U588	U263	1	1083804602
U343	U790	1	1083804615
U646	U753	1	1083804631
U788	U542	1	1083804659
U652	U534	1	1083804668
U128	U542	1	1083804726
U790	U343	1	1083804739
U53	U642	1	1083804756
U762	U788	1	1083804826
U791	U523	1	1083804866
U323	U367	1	1083804893
U788	U728	1	1083804918
U755	U343	1	1083804923
U739	U755	1	1083805000
U542	U788	1	1083805024
U753	U646	1	1083805027
U679	U62	1	1083805044
U739	U317	1	1083805060
U250	U8	1	1083805072
U638	U646	1	1083805078
U482	U588	1	1083805091
U638	U646	1	1083805099
U294	U250	1	1083805106
U638	U479	1	1083805113
U788	U542	1	1083805116
U681	U788	1	1083805125
U542	U128	1	1083805133
U681	U788	1	1083805137
U638	U242	1	1083805144
U728	U788	1	1083805176
U367	U323	1	1083805177
U788	U681	1	1083805180
U250	U502	1	1083805182
U788	U728	1	1083805203
U371	U789	1	1083805217
U323	U367	1	1083805237
U542	U788	1	1083805254
U479	U90	1	1083805257
U679	U792	1	1083805325
U788	U542	1	1083805325
U681	U788	1	1083805337
U502	U250	1	1083805357
U479	U711	1	1083805360
U367	U323	1	1083805392
U646	U753	1	1083805401
U250	U502	1	1083805453
U294	U250	1	1083805469
U646	U758	1	1083805469
U638	U479	1	1083805474
U495	U263	1	1083805493
U642	U711	1	1083805503
U761	U482	1	1083805513
U495	U498	1	1083805571
U642	U652	1	1083805583
U711	U479	1	1083805627
U482	U761	1	1083805631
U753	U646	1	1083805640
U431	U299	1	1083805641
U53	U642	1	1083805650
U652	U642	1	1083805661
U263	U588	1	1083805669
U761	U482	1	1083805670
U711	U642	1	1083805679
U761	U482	1	1083805685
U638	U646	1	1083805686
U758	U646	1	1083805701
U483	U583	1	1083805701
U294	U250	1	1083805760
U479	U711	1	1083805760
U560	U638	1	1083805761
U483	U782	1	1083805764
U788	U681	1	1083805786
U323	U367	1	1083805793
U365	U191	1	1083805817
U642	U652	1	1083805817
U646	U758	1	1083805828
U502	U250	1	1083805832
U482	U761	1	1083805846
U646	U753	1	1083805861
U532	U536	1	1083805863
U788	U728	1	1083805884
U758	U646	1	1083805888
U652	U642	1	1083805896
U250	U502	1	1083805900
U642	U711	1	1083805908
U681	U788	1	1083805909
U642	U652	1	1083805922
U761	U482	1	1083805930
U761	U482	1	1083805948
U642	U784	1	1083805968
U482	U761	1	1083805982
U783	U542	1	1083805986
U502	U250	1	1083806034
U753	U646	1	1083806036
U733	U626	1	1083806038
U761	U482	1	1083806041
U711	U479	1	1083806117
U479	U659	1	1083806124
U588	U263	1	1083806130
U758	U646	1	1083806131
U482	U761	1	1083806148
U711	U642	1	1083806155
U646	U753	1	1083806155
U523	U791	1	1083806169
U479	U711	1	1083806196
U646	U758	1	1083806198
U250	U502	1	1083806227
U753	U646	1	1083806228
U522	U598	1	1083806230
U599	U534	1	1083806239
U642	U711	1	1083806242
U758	U646	1	1083806243
U733	U784	1	1083806266
U686	U782	1	1083806276
U502	U250	1	1083806305
U532	U364	1	1083806313
U646	U753	1	1083806343
U711	U642	1	1083806349
U9	U788	1	1083806359
U753	U646	1	1083806368
U479	U788	1	1083806378
U642	U711	1	1083806396
U212	U741	1	1083806397
U325	U523	1	1083806401
U250	U407	1	1083806426
U646	U758	1	1083806433
U9	U753	1	1083806435
U733	U128	1	1083806450
U646	U753	1	1083806455
U250	U502	1	1083806462
U761	U482	1	1083806472
U638	U646	1	1083806472
U425	U407	1	1083806476
U733	U407	1	1083806483
U9	U142	1	1083806490
U502	U250	1	1083806523
U259	U532	1	1083806528
U758	U646	1	1083806532
U758	U646	1	1083806560
U733	U783	1	1083806565
U9	U142	1	1083806582
U479	U432	1	1083806632
U733	U101	1	1083806642
U646	U758	1	1083806656
U733	U101	1	1083806669
U733	U502	1	1083806695
U711	U642	1	1083806701
U53	U642	1	1083806775
U250	U502	1	1083806785
U733	U783	1	1083806829
U460	U289	1	1083806835
U502	U250	1	1083806893
U733	U783	1	1083806904
U758	U646	1	1083806912
U542	U460	1	1083806932
U479	U711	1	1083806935
U642	U711	1	1083806937
U250	U502	1	1083806960
U733	U616	1	1083806971
U733	U128	1	1083806985
U542	U548	1	1083806991
U502	U250	1	1083807017
U733	U460	1	1083807026
U548	U542	1	1083807056
U53	U642	1	1083807078
U788	U681	1	1083807091
U542	U548	1	1083807133
U38	U460	1	1083807144
U542	U325	1	1083807155
U250	U502	1	1083807159
U726	U638	1	1083807172
U38	U783	1	1083807174
U788	U479	1	1083807181
U263	U308	1	1083807203
U437	U625	1	1083807204
U479	U788	1	1083807258
U733	U437	1	1083807288
U758	U646	1	1083807309
U542	U97	1	1083807356
U681	U788	1	1083807369
U548	U542	1	1083807374
U542	U548	1	1083807407
U646	U758	1	1083807410
U711	U479	1	1083807417
U308	U263	1	1083807418
U711	U642	1	1083807443
U479	U711	1	1083807509
U548	U542	1	1083807517
U788	U479	1	1083807553
U646	U758	1	1083807569
U642	U711	1	1083807693
U638	U646	1	1083807700
U334	U437	1	1083807718
U711	U479	1	1083807755
U689	U626	1	1083807773
U793	U405	1	1083807774
U689	U474	1	1083807782
U562	U762	1	1083807959
U687	U128	1	1083808012
U687	U97	1	1083808070
U562	U590	1	1083808072
U263	U308	1	1083808076
U439	U212	1	1083808086
U368	U401	1	1083808157
U687	U616	1	1083808178
U681	U788	1	1083808242
U498	U495	1	1083808262
U793	U353	1	1083808277
U687	U41	1	1083808306
U687	U263	1	1083808358
U687	U283	1	1083808396
U181	U495	1	1083808446
U325	U542	1	1083808475
U687	U480	1	1083808791
U782	U483	1	1083808808
U321	U299	1	1083808834
U263	U687	1	1083808838
U194	U99	1	1083808854
U321	U595	1	1083808855
U128	U542	1	1083808900
U321	U595	1	1083808929
U128	U687	1	1083808980
U542	U128	1	1083809002
U754	U583	1	1083809018
U583	U754	1	1083809087
U321	U626	1	1083809151
U321	U616	1	1083809218
U475	U642	1	1083809240
U683	U48	1	1083809244
U128	U542	1	1083809246
U321	U783	1	1083809256
U721	U642	1	1083809288
U542	U128	1	1083809361
U48	U683	1	1083809363
U321	U754	1	1083809369
U321	U721	1	1083809409
U721	U400	1	1083809419
U321	U242	1	1083809445
U721	U321	1	1083809472
U754	U321	1	1083809495
U321	U721	1	1083809506
U242	U321	1	1083809517
U128	U542	1	1083809521
U590	U626	1	1083809540
U321	U754	1	1083809549
U721	U782	1	1083809564
U321	U242	1	1083809581
U721	U321	1	1083809586
U754	U321	1	1083809600
U321	U721	1	1083809636
U236	U128	1	1083809643
U321	U754	1	1083809664
U607	U728	1	1083809669
U321	U607	1	1083809700
U212	U48	1	1083809708
U542	U128	1	1083809738
U48	U212	1	1083809747
U616	U623	1	1083809755
U625	U437	1	1083809766
U783	U321	1	1083809781
U128	U236	1	1083809785
U212	U48	1	1083809818
U128	U542	1	1083809822
U754	U321	1	1083809850
U721	U48	1	1083809871
U495	U498	1	1083809908
U48	U721	1	1083809908
U555	U754	1	1083809921
U236	U128	1	1083809933
U321	U783	1	1083809945
U683	U48	1	1083809950
U321	U754	1	1083809965
U242	U321	1	1083809987
U212	U439	1	1083809998
U495	U181	1	1083810003
U721	U48	1	1083810008
U321	U242	1	1083810024
U542	U128	1	1083810070
U625	U662	1	1083810119
U616	U794	1	1083810155
U242	U321	1	1083810168
U252	U616	1	1083810179
U48	U683	1	1083810187
U754	U607	1	1083810205
U48	U721	1	1083810225
U713	U542	1	1083810235
U191	U365	1	1083810248
U794	U616	1	1083810261
U616	U687	1	1083810274
U713	U632	1	1083810373
U683	U48	1	1083810381
U686	U782	1	1083810396
U713	U339	1	1083810405
U128	U542	1	1083810418
U686	U321	1	1083810419
U642	U721	1	1083810425
U638	U687	1	1083810449
U542	U128	1	1083810610
U683	U194	1	1083810622
U48	U683	1	1083810632
U546	U542	1	1083810674
U721	U48	1	1083810708
U437	U625	1	1083810720
U48	U721	1	1083810888
U128	U542	1	1083810900
U713	U482	1	1083810900
U194	U683	1	1083810910
U683	U48	1	1083810965
U721	U48	1	1083811024
U683	U194	1	1083811036
U713	U359	1	1083811056
U683	U297	1	1083811060
U683	U400	1	1083811096
U407	U250	1	1083811110
U479	U8	1	1083811117
U683	U103	1	1083811130
U407	U425	1	1083811135
U713	U172	1	1083811199
U48	U683	1	1083811211
U542	U128	1	1083811255
U713	U363	1	1083811307
U683	U48	1	1083811400
U713	U124	1	1083811452
U625	U437	1	1083811462
U48	U683	1	1083811516
U546	U542	1	1083811570
U713	U462	1	1083811585
U683	U48	1	1083811602
U128	U542	1	1083811635
U48	U721	1	1083811639
U364	U532	1	1083811847
U48	U721	1	1083811856
U263	U495	1	1083811927
U181	U495	1	1083811994
U713	U102	1	1083812059
U194	U683	1	1083812167
U713	U242	1	1083812187
U616	U252	1	1083812430
U542	U128	1	1083812714
U128	U542	1	1083812724
U128	U542	1	1083812736
U782	U721	1	1083813108
U540	U739	1	1083813572
U625	U775	1	1083814784
U625	U534	1	1083814847
U639	U401	1	1083815169
U639	U687	1	1083815217
U731	U314	1	1083815679
U712	U719	1	1083817511
U712	U753	1	1083818244
U536	U372	1	1083821590
U536	U532	1	1083821606
U214	U768	1	1083825115
U41	U687	1	1083825342
U523	U325	1	1083825637
U41	U794	1	1083826072
U41	U754	1	1083826228
U626	U762	1	1083827020
U626	U590	1	1083827055
U626	U309	1	1083827100
U626	U590	1	1083827229
U474	U400	1	1083827951
U474	U741	1	1083827995
U536	U782	1	1083829128
U220	U479	1	1083829142
U498	U548	1	1083829776
U514	U386	1	1083829806
U567	U753	1	1083830874
U51	U523	1	1083831106
U713	U327	1	1083831919
U713	U325	1	1083832106
U713	U714	1	1083832277
U277	U794	1	1083832279
U277	U603	1	1083832385
U713	U41	1	1083832448
U713	U716	1	1083832475
U713	U105	1	1083832558
U713	U738	1	1083832667
U713	U103	1	1083832805
U277	U603	1	1083832830
U32	U780	1	1083833201
U277	U263	1	1083833341
U589	U513	1	1083833702
U297	U683	1	1083833851
U244	U415	1	1083833988
U3	U68	1	1083834346
U786	U783	1	1083834748
U583	U795	1	1083835144
U204	U181	1	1083835230
U204	U794	1	1083835275
U498	U297	1	1083835297
U297	U498	1	1083835586
U278	U27	1	1083835641
U626	U590	1	1083836231
U739	U540	1	1083836297
U534	U625	1	1083836365
U739	U317	1	1083836479
U424	U343	1	1083836833
U796	U747	1	1083836951
U496	U523	1	1083837284
U496	U316	1	1083837447
U765	U309	1	1083837529
U339	U286	1	1083837544
U27	U278	1	1083837681
U752	U278	1	1083837859
U513	U589	1	1083837906
U697	U640	1	1083838115
U422	U297	1	1083838214
U679	U72	1	1083838292
U728	U607	1	1083838376
U679	U317	1	1083838496
U342	U598	1	1083838727
U297	U422	1	1083838785
U283	U687	1	1083838890
U297	U263	1	1083838898
U342	U598	1	1083838981
U679	U404	1	1083839070
U342	U598	1	1083839089
U697	U224	1	1083839163
U342	U598	1	1083839377
U177	U514	1	1083839446
U514	U177	1	1083839637
U30	U404	1	1083840058
U9	U142	1	1083840107
U9	U177	1	1083840124
U9	U282	1	1083840180
U342	U598	1	1083840248
U342	U797	1	1083840264
U586	U309	1	1083840404
U586	U309	1	1083840547
U738	U626	1	1083840613
U615	U365	1	1083840690
U254	U30	1	1083840706
U456	U697	1	1083840769
U629	U128	1	1083840812
U626	U738	1	1083840862
U598	U342	1	1083840909
U599	U534	1	1083840926
U52	U681	1	1083841007
U309	U52	1	1083841036
U52	U309	1	1083841067
U309	U52	1	1083841110
U309	U798	1	1083841266
U282	U34	1	1083841570
U590	U440	1	1083841610
U590	U513	1	1083841635
U401	U639	1	1083841636
U204	U303	1	1083841691
U401	U776	1	1083841749
U388	U761	1	1083841767
U53	U250	1	1083841784
U401	U773	1	1083841789
U590	U626	1	1083841849
U551	U400	1	1083841866
U103	U683	1	1083841889
U103	U731	1	1083841918
U798	U513	1	1083841987
U547	U711	1	1083842004
U687	U41	1	1083842013
U103	U462	1	1083842030
U620	U27	1	1083842040
U437	U625	1	1083842158
U372	U569	1	1083842395
U372	U128	1	1083842530
U204	U303	1	1083842532
U372	U761	1	1083842585
U372	U536	1	1083842643
U372	U799	1	1083842682
U372	U798	1	1083842747
U372	U278	1	1083842794
U398	U782	1	1083842834
U212	U321	1	1083842851
U372	U437	1	1083842954
U372	U765	1	1083842992
U277	U603	1	1083843088
U798	U309	1	1083843097
U754	U41	1	1083843201
U220	U624	1	1083843275
U711	U547	1	1083843283
U220	U644	1	1083843374
U220	U678	1	1083843447
U547	U711	1	1083843463
U299	U462	1	1083843481
U220	U372	1	1083843542
U711	U547	1	1083843555
U547	U711	1	1083843680
U299	U321	1	1083843706
U277	U498	1	1083843916
U27	U620	1	1083843963
U711	U547	1	1083843968
U277	U603	1	1083843994
U713	U372	1	1083844053
U154	U719	1	1083844070
U154	U644	1	1083844113
U689	U626	1	1083844149
U713	U738	1	1083844186
U547	U154	1	1083844298
U626	U689	1	1083844323
U277	U603	1	1083844331
U626	U590	1	1083844333
U713	U567	1	1083844401
U713	U727	1	1083844440
U755	U386	1	1083844467
U713	U161	1	1083844517
U713	U644	1	1083844629
U758	U753	1	1083844652
U713	U103	1	1083844710
U687	U128	1	1083844924
U713	U624	1	1083844926
U713	U90	1	1083844957
U713	U252	1	1083844990
U687	U616	1	1083845010
U713	U714	1	1083845106
U713	U48	1	1083845153
U713	U321	1	1083845164
U321	U212	1	1083845168
U766	U642	1	1083845190
U766	U372	1	1083845203
U766	U372	1	1083845215
U586	U784	1	1083845216
U321	U299	1	1083845243
U713	U542	1	1083845252
U681	U52	1	1083845255
U605	U734	1	1083845299
U689	U626	1	1083845330
U766	U372	1	1083845331
U321	U766	1	1083845338
U713	U479	1	1083845347
U321	U758	1	1083845406
U766	U321	1	1083845425
U782	U398	1	1083845428
U586	U598	1	1083845430
U712	U189	1	1083845443
U713	U242	1	1083845446
U321	U766	1	1083845464
U626	U689	1	1083845527
U758	U321	1	1083845578
U321	U784	1	1083845585
U713	U462	1	1083845587
U337	U649	1	1083845590
U321	U758	1	1083845617
U509	U364	1	1083845619
U337	U769	1	1083845632
U101	U514	1	1083845670
U713	U102	1	1083845684
U713	U716	1	1083845715
U586	U534	1	1083845754
U321	U765	1	1083845771
U770	U534	1	1083845848
U586	U244	1	1083845856
U297	U321	1	1083845873
U321	U798	1	1083845874
U713	U283	1	1083845918
U321	U297	1	1083845928
U616	U321	1	1083845986
U321	U616	1	1083845987
U321	U616	1	1083846031
U770	U454	1	1083846141
U297	U321	1	1083846153
U454	U181	1	1083846160
U321	U297	1	1083846178
U555	U754	1	1083846196
U766	U321	1	1083846202
U758	U321	1	1083846222
U372	U766	1	1083846237
U372	U766	1	1083846257
U372	U766	1	1083846283
U321	U766	1	1083846315
U766	U372	1	1083846349
U321	U758	1	1083846353
U766	U321	1	1083846359
U372	U766	1	1083846375
U321	U766	1	1083846379
U67	U8	1	1083846410
U297	U321	1	1083846416
U128	U629	1	1083846457
U189	U712	1	1083846509
U799	U372	1	1083846546
U770	U454	1	1083846692
U103	U721	1	1083846804
U103	U799	1	1083846840
U799	U103	1	1083846902
U456	U454	1	1083846970
U103	U799	1	1083846979
U41	U687	1	1083847007
U212	U678	1	1083847019
U766	U372	1	1083847040
U766	U321	1	1083847058
U766	U372	1	1083847077
U799	U103	1	1083847084
U212	U765	1	1083847117
U372	U799	1	1083847144
U372	U766	1	1083847171
U372	U766	1	1083847219
U799	U372	1	1083847223
U454	U456	1	1083847235
U372	U799	1	1083847237
U103	U799	1	1083847277
U799	U372	1	1083847318
U770	U454	1	1083847325
U799	U103	1	1083847353
U509	U364	1	1083847462
U509	U316	1	1083847483
U509	U454	1	1083847518
U725	U719	1	1083847524
U605	U617	1	1083847710
U605	U337	1	1083847762
U770	U454	1	1083847770
U220	U644	1	1083847781
U605	U332	1	1083847849
U212	U48	1	1083847910
U103	U799	1	1083847991
U128	U687	1	1083848054
U770	U454	1	1083848115
U799	U103	1	1083848140
U252	U616	1	1083848252
U396	U400	1	1083848268
U536	U372	1	1083848391
U321	U297	1	1083848435
U321	U766	1	1083848460
U800	U766	1	1083848504
U95	U638	1	1083848534
U801	U768	1	1083848593
U460	U542	1	1083848649
U128	U372	1	1083848745
U321	U460	1	1083848778
U644	U220	1	1083848847
U34	U761	1	1083848913
U619	U389	1	1083848979
U704	U617	1	1083849001
U619	U502	1	1083849039
U404	U30	1	1083849142
U619	U784	1	1083849212
U687	U128	1	1083849215
U9	U282	1	1083849276
U9	U282	1	1083849288
U687	U757	1	1083849377
U679	U404	1	1083849678
U705	U788	1	1083849739
U705	U788	1	1083849786
U34	U802	1	1083849861
U400	U721	1	1083849947
U679	U404	1	1083850004
U400	U683	1	1083850036
U762	U562	1	1083850101
U705	U803	1	1083850145
U802	U34	1	1083850158
U705	U803	1	1083850161
U462	U103	1	1083850222
U752	U502	1	1083850282
U462	U299	1	1083850287
U350	U617	1	1083850418
U586	U804	1	1083850437
U400	U474	1	1083850438
U372	U128	1	1083850476
U350	U802	1	1083850554
U431	U299	1	1083850636
U802	U350	1	1083850668
U350	U802	1	1083850826
U350	U802	1	1083850862
U802	U762	1	1083850878
U400	U396	1	1083850923
U551	U400	1	1083851051
U639	U687	1	1083851193
U34	U802	1	1083851404
U760	U212	1	1083851454
U640	U697	1	1083851471
U211	U597	1	1083851492
U754	U570	1	1083851496
U697	U640	1	1083851625
U697	U640	1	1083851677
U296	U63	1	1083851768
U299	U462	1	1083851859
U325	U523	1	1083851928
U625	U437	1	1083851947
U103	U462	1	1083851958
U625	U534	1	1083852012
U801	U321	1	1083852059
U697	U640	1	1083852125
U683	U194	1	1083852130
U299	U321	1	1083852193
U683	U297	1	1083852225
U67	U683	1	1083852381
U321	U299	1	1083852430
U708	U224	1	1083852574
U48	U683	1	1083852729
U299	U321	1	1083852761
U569	U372	1	1083852776
U483	U325	1	1083852859
U483	U583	1	1083852879
U483	U583	1	1083852892
U483	U194	1	1083852906
U474	U400	1	1083852923
U483	U782	1	1083853003
U474	U646	1	1083853116
U325	U483	1	1083853140
U67	U798	1	1083853162
U646	U474	1	1083853251
U683	U48	1	1083853262
U474	U224	1	1083853277
U48	U683	1	1083853350
U220	U644	1	1083853392
U474	U646	1	1083853398
U67	U683	1	1083853492
U683	U48	1	1083853516
U683	U67	1	1083853558
U429	U372	1	1083853722
U689	U626	1	1083853876
U9	U569	1	1083853942
U48	U683	1	1083854111
U9	U683	1	1083854142
U9	U27	1	1083854207
U9	U788	1	1083854318
U9	U753	1	1083854347
U683	U48	1	1083854355
U48	U683	1	1083854486
U9	U783	1	1083854524
U9	U784	1	1083854552
U626	U689	1	1083854555
U9	U798	1	1083854589
U9	U802	1	1083854613
U248	U603	1	1083854624
U9	U569	1	1083854649
U9	U683	1	1083854708
U683	U48	1	1083854718
U9	U683	1	1083854720
U9	U569	1	1083854794
U317	U343	1	1083854834
U9	U683	1	1083854980
U9	U569	1	1083855009
U48	U683	1	1083855039
U9	U569	1	1083855043
U9	U783	1	1083855061
U9	U683	1	1083855132
U9	U569	1	1083855185
U9	U569	1	1083855280
U683	U48	1	1083855293
U341	U638	1	1083855302
U9	U569	1	1083855557
U483	U325	1	1083855578
U621	U774	1	1083855719
U128	U372	1	1083855816
U74	U788	1	1083856218
U439	U212	1	1083856314
U439	U795	1	1083856360
U1	U146	1	1083856526
U552	U769	1	1083856547
U462	U103	1	1083856568
U27	U9	1	1083856714
U350	U617	1	1083856757
U224	U708	1	1083856797
U103	U617	1	1083857113
U617	U236	1	1083857264
U617	U103	1	1083857353
U708	U224	1	1083857421
U704	U617	1	1083857474
U1	U159	1	1083857517
U708	U32	1	1083857539
U704	U504	1	1083857566
U57	U596	1	1083857573
U708	U74	1	1083857664
U514	U101	1	1083857711
U52	U309	1	1083857866
U57	U708	1	1083857908
U607	U728	1	1083857935
U738	U654	1	1083857936
U708	U57	1	1083857966
U504	U771	1	1083858004
U52	U681	1	1083858012
U224	U708	1	1083858042
U57	U708	1	1083858116
U57	U802	1	1083858394
U795	U439	1	1083858422
U605	U341	1	1083858443
U254	U408	1	1083858447
U687	U283	1	1083858508
U805	U41	1	1083858519
U586	U504	1	1083858559
U57	U798	1	1083858638
U437	U625	1	1083858666
U704	U617	1	1083858669
U57	U798	1	1083858685
U683	U617	1	1083858696
U683	U379	1	1083858863
U704	U504	1	1083858905
U708	U57	1	1083859008
U681	U617	1	1083859123
U57	U708	1	1083859274
U681	U52	1	1083859349
U805	U41	1	1083859389
U681	U617	1	1083859433
U36	U644	1	1083859440
U805	U241	1	1083859502
U805	U325	1	1083859631
U469	U806	1	1083859665
U805	U807	1	1083859783
U806	U469	1	1083859786
U805	U780	1	1083859842
U244	U808	1	1083859859
